location_name,date,rainfall_mm_24h,river_discharge_m3s,risk_level,label_source
"Maputo, Mozambique",2022-06-05,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-06,0.4,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-07,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-08,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-09,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-10,0.2,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-11,0.3,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-12,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-13,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-14,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-15,2.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-16,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-17,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-18,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-19,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-20,0.2,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-21,0.9,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-22,7.8,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-23,0.4,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-24,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-25,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-26,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-27,1.5,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-28,0.9,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-29,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-06-30,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-01,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-02,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-03,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-04,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-05,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-06,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-07,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-08,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-09,0.2,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-10,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-11,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-12,0.5,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-13,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-14,0.1,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-15,0.4,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-16,0.9,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-17,0.4,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-18,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-19,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-20,0.3,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-21,1.9,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-22,5.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-23,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-24,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-25,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-26,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-27,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-28,0.5,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-29,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-30,0.0,,low,default_low_unconfirmed
"Maputo, Mozambique",2022-07-31,0.0,,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-01,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-02,0.3,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-03,3.8,0.2,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-04,0.9,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-05,0.3,0.14,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-06,3.2,0.3,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-07,2.8,0.39,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-08,2.4,0.52,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-09,16.3,0.95,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-10,11.7,1.39,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-11,13.4,1.64,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-12,0.6,0.8,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-13,0.0,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-14,0.9,0.23,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-15,0.6,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-16,0.1,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-17,0.0,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-18,0.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-19,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-20,0.8,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-21,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-22,0.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-23,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-24,0.4,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-25,1.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-26,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-27,0.7,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-28,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-29,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-30,0.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-01-31,0.7,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-01,0.5,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-02,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-03,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-04,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-05,14.8,0.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-06,16.2,1.36,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-07,9.8,1.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-08,1.9,0.72,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-09,1.7,0.44,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-10,6.8,0.47,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-11,10.0,0.78,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-12,1.9,0.5,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-13,0.6,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-14,0.3,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-15,0.0,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-16,0.1,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-17,0.8,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-18,0.3,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-19,2.4,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-20,3.7,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-21,0.5,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-22,0.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-23,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-24,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-25,0.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-26,0.6,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-27,3.8,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-02-28,8.6,0.53,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-01,3.2,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-02,8.2,0.78,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-03,1.2,0.47,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-04,0.2,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-05,0.7,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-06,2.0,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-07,4.9,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-08,0.4,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-09,0.4,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-10,1.1,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-11,1.2,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-12,1.1,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-13,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-14,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-15,0.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-16,0.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-17,0.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-18,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-19,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-20,0.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-21,5.1,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-22,3.4,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-23,10.9,0.85,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-24,21.8,2.66,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-25,5.7,1.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-26,5.8,1.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-27,1.8,0.78,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-28,10.9,1.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-29,4.6,1.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-30,1.6,0.66,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-03-31,4.6,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-01,5.1,0.69,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-02,4.7,0.66,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-03,15.2,1.5,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-04,4.5,1.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-05,10.2,1.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-06,10.6,1.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-07,7.1,0.94,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-08,3.7,0.69,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-09,4.4,0.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-10,1.6,0.37,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-11,0.5,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-12,0.7,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-13,3.6,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-14,13.3,1.47,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-15,5.7,1.5,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-16,12.4,1.65,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-17,10.6,1.5,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-18,4.5,1.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-19,2.5,0.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-20,0.9,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-21,1.0,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-22,1.4,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-23,0.5,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-24,0.3,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-25,1.7,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-26,2.9,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-27,9.3,0.97,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-28,13.8,2.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-29,15.4,2.72,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-04-30,9.6,1.65,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-01,4.8,1.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-02,2.3,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-03,4.3,0.66,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-04,2.2,0.44,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-05,2.9,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-06,13.0,1.38,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-07,1.1,0.78,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-08,1.8,0.53,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-09,1.3,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-10,1.6,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-11,0.2,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-12,0.6,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-13,4.4,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-14,3.1,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-15,1.2,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-16,1.3,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-17,0.3,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-18,0.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-19,0.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-20,0.9,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-21,1.1,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-22,11.1,0.94,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-23,2.2,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-24,0.8,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-25,1.3,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-26,0.0,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-27,2.4,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-28,1.2,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-29,2.0,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-30,0.3,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-05-31,0.9,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-01,0.1,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-02,1.3,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-03,0.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-04,0.2,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-05,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-06,0.5,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-07,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-08,3.4,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-09,4.3,0.37,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-10,1.5,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-11,1.0,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-12,0.6,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-13,0.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-14,1.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-15,0.2,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-16,0.8,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-17,1.2,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-18,8.7,0.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-19,1.4,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-20,0.0,0.23,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-21,0.0,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-22,0.0,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-23,1.8,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-24,1.2,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-25,0.3,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-26,0.0,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-27,0.1,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-28,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-29,0.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-06-30,8.8,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-01,0.2,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-02,0.0,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-03,0.1,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-04,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-05,0.8,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-06,0.6,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-07,0.3,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-08,0.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-09,0.7,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-10,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-11,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-12,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-13,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-14,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-15,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-16,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-17,0.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-18,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-19,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-20,1.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-21,0.7,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-22,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-23,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-24,2.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-25,0.8,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-26,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-27,0.4,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-28,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-29,1.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-30,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-07-31,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-01,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-02,0.4,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-03,3.3,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-04,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-05,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-06,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-07,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-08,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-09,0.6,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-10,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-11,1.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-12,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-13,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-14,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2010-08-15,0.2,0.02,low,default_low_unconfirmed
